440562450,28402.723351,inf,440778147,440598388,363265
3761847206,26945.586460,26945.586460,3549434406,3549436590,429602
3405204329,inf,30066.788398,3405204459,3405204421,249690
186301635,27289.187589,inf,187559403,186409422,90599
280312276,27289.187589,27289.187589,281498260,281210764,100554
3735365436,29724.651446,29402.723351,3945858776,3008010888,365588
1189010097,inf,29402.723351,592294440,582663325,361405
3003632976,27402.723351,27402.723351,3003635159,3003635159,166845
3003597039,27402.723351,27402.723351,3003599222,3003599222,166768
1198465153,inf,30402.723351,1198608927,1198501052,359612
3653176060,30402.723351,inf,1198429217,947370798,359610
1231634963,28402.723351,inf,1232677211,1231670901,359720
186481361,27402.723351,27402.723351,186589100,396103612,100850
186301635,27402.723351,inf,187559403,186409422,100848
1657047899,32987.685852,inf,3171183547,3171111605,370007
1657047899,32987.685852,inf,3171183547,3171111605,400139
1657047899,32987.685852,inf,3171183547,3171111605,396839
1657047899,32987.685852,inf,3171183547,3171111605,390053
1657047899,32987.685852,inf,3171183547,3171111605,348799
1657047899,32987.685852,inf,3171183547,3171111605,370085
1657047899,32987.685852,inf,3171183547,3171111605,391012
1657047899,32987.685852,inf,3171183547,3171111605,369547
1657047899,32987.685852,inf,3171183547,3171111605,412637
1657047899,32987.685852,inf,3171183547,3171111605,369695
1657047899,32987.685852,inf,3171183547,3171111605,396961
1657047899,32987.685852,inf,3171183547,3171111605,369851
1657047899,32987.685852,inf,3171183547,3171111605,369777
1657047899,32987.685852,inf,3171183547,3171111605,390758
1657047899,32987.685852,inf,3171183547,3171111605,370474
1657047899,32987.685852,inf,3171183547,3171111605,390544
1657047899,32987.685852,inf,3171183547,3171111605,370246
1657047899,32987.685852,inf,3171183547,3171111605,319292
1657047899,32987.685852,inf,3171183547,3171111605,419761
1657047899,32987.685852,inf,3171183547,3171111605,390264
1657047899,32987.685852,inf,3171183547,3171111605,371418
1657047899,32987.685852,inf,3171183547,3171111605,390153
4286388966,inf,30987.685852,4288688803,3123383122,163480
2346882137,27402.723351,27402.723351,2346884320,2346884320,157189
1186851699,inf,29402.723351,548343489,511436191,361154
515209575,28402.723351,inf,543528006,543348247,361261
1771356214,27402.723351,inf,1771356214,1771356214,91188
427307673,27668.282158,inf,428349921,427343611,360821
1768977838,inf,26900.965023,1768977838,1768977838,90636
1768980015,25900.965023,inf,1768980015,1768980015,90686
1107144835,29668.282158,inf,1108366464,3417501582,364341
1114296028,27668.282158,inf,1142614459,1114331966,364451
458459064,28668.282158,28668.282158,2244391057,2244319182,157001
458459064,27668.282158,27668.282158,2244391057,2244319182,157010
2358583029,inf,28668.282158,561598266,523864417,363564
555740535,27668.282158,inf,556782783,555776473,363671
1843618986,28668.282158,inf,1843618986,1843618986,96440
3748961405,27668.282158,inf,1805567152,1805562793,93228
1064818058,inf,32005.914468,2895608148,2895604887,395913
3551588453,25989.263085,25989.263085,3551592806,3551589539,326761
144433435,27402.723351,26989.263085,144433435,144433435,180347
4017359742,30005.914468,inf,3515275543,2579384552,152025
917584169,inf,32005.914468,2891121472,917620103,399194
3138265407,31005.914468,31654.065597,3654540585,3654538407,393227
3065293325,32862.154970,31005.914468,3653210909,296803891,379847
3653210909,31005.914468,32862.154970,3653212005,3653210909,379849
3712163365,31888.150178,29357.158440,3712199302,893424527,130525
3480910268,inf,28005.914468,3480946202,3480911360,154777
3846563214,29005.914468,inf,3846563214,3846563214,1957
3644691038,28510.706032,inf,16582436,3644691038,151900
3597140131,28510.706032,30037.162860,3644719352,3644691038,151899
2416562337,inf,31208.963163,2155751894,2416598273,425363
2748166360,27402.723351,26989.263085,2748166360,2748166360,340325
470855462,inf,28623.350579,470860902,470856552,145874
3690328752,inf,28623.350579,1522015946,3690330931,400429
4104504644,inf,28623.350579,2206821075,4105403108,400336
3645502399,inf,28623.350579,3645508927,42566605,439212
3034465003,inf,28623.350579,3034496578,1353169049,251389
430390396,28623.350579,inf,430390396,430390396,143306
4017359742,inf,28623.350579,1041877257,422018170,141632
2053578838,inf,28623.350579,2053586463,3343664072,326318
944085201,inf,28623.350579,944117867,1090076482,343388
511070054,inf,28623.350579,511074406,3980445755,149486
2564538296,inf,28623.350579,988800711,2564610209,400270
2054582902,28623.350579,inf,3378091722,3376762048,326461
429349312,28623.350579,inf,429349312,429349312,143176
2977668836,inf,32005.914468,3994752465,3994749204,399398
353419880,inf,28623.350579,353423142,3072957308,138779
3087947331,inf,28623.350579,3087982175,3087948421,395683
3653176060,32005.914468,inf,2439182096,2439183182,399428
3218169217,inf,32005.914468,2440234067,2440230806,399545
828341867,inf,26182.584648,828374532,1565513622,463194
827374835,inf,26182.584648,827408589,1533601635,463160
1817949810,27668.282158,inf,1818992058,1817985748,365027
3674499970,25374.649862,25374.649862,3675506171,3675542076,92579
459555191,inf,26668.282158,461927029,1836034347,432697
2446169152,26668.282158,26668.282158,2446171335,2446171335,165917
2979715771,inf,27289.187589,2979745171,2979742993,430065
1162366965,inf,23402.723351,1162366965,1162366965,267947
1298394183,25402.723351,26402.723351,3099138904,1298394212,270111
1298394212,25402.723351,inf,3099138905,2512206326,270112
331078247,inf,28367.957933,331228533,331079338,406293
1162366965,inf,24367.957933,1162366965,1162366965,406418
1162366965,inf,24817.760850,1162366965,1162366965,269188
