2635130905,inf,29527.816884
3773686967,30396.808337,inf
3926706688,31908.399328,inf
4077633132,34120.416750,35484.300162
4077633168,34120.416750,inf
4044499324,34120.416750,inf
4081406684,31720.316880,inf
758571111,32393.652626,inf
2237527635,29597.554138,31484.300162
286991425,29929.180681,inf
2472075891,33120.416750,inf
1218269826,32564.655294,inf
46250102,33290.916187,33749.405493
1921992333,inf,28919.883425
3296312605,inf,27919.883425
1248844863,33120.416750,33315.525307
3012632987,31120.416750,32484.300162
2665273196,32464.117147,inf
4010154745,inf,33120.416750
1482230361,33120.416750,inf
2703186666,33120.416750,inf
3045695154,32415.037499,32120.416750
1291330020,inf,34120.416750
3042352911,30615.268939,31135.572007
2595124107,32705.379251,inf
1205833719,31833.601510,inf
1289135685,32705.379251,inf
3975583417,32120.416750,inf
3082674199,31678.424169,inf
4046774547,inf,32120.416750
2359181287,32120.416750,inf
1339449453,28816.810490,inf
1214209218,31120.416750,inf
617238146,31572.294319,31761.744554
618280358,31572.294319,31761.744554
618316253,31572.294319,31761.744554
739244291,33807.707186,inf
2337528366,33990.346308,34199.504500
2337530544,34136.588041,33807.707186
2337531633,33807.707186,33807.707186
2337566480,33807.707186,inf
3498346923,inf,33737.317858
1971023364,inf,33737.317858
2045451066,inf,33737.317858
1969519455,inf,33737.317858
1254059980,inf,33737.317858
1932931234,inf,33737.317858
764789517,34990.871210,33462.660247
2040816286,inf,33737.317858
2168750917,inf,33737.317858
2164190181,inf,33737.317858
2040854401,inf,33737.317858
2158287808,inf,33737.317858
1925926789,inf,33737.317858
1965091582,37265.290380,33676.100818
1968611230,inf,33737.317858
1965054556,inf,33737.317858
2004233510,inf,33737.317858
1973175228,inf,33737.317858
3583481744,inf,33737.317858
1887968605,inf,33737.317858
2043362364,inf,33737.317858
2043041113,inf,33737.317858
2050406023,inf,33737.317858
2040774900,inf,33737.317858
2622720626,inf,33737.317858
1963688946,inf,33737.317858
3539746445,inf,33737.317858
2166697062,36200.718378,33612.117301
2507614419,inf,33737.317858
3418782477,inf,33737.317858
2040926275,inf,33737.317858
3763253442,inf,33737.317858
873897516,inf,33737.317858
3462553736,inf,33737.317858
3494753320,inf,33737.317858
759800806,inf,33737.317858
763678737,inf,33737.317858
2120342688,inf,33737.317858
2505458199,inf,33737.317858
2129794119,inf,33737.317858
1887833569,inf,33737.317858
2047784796,inf,33737.317858
2164257706,inf,33737.317858
2961347784,inf,33737.317858
2575176045,inf,33737.317858
3499532844,inf,33737.317858
1887722487,inf,33737.317858
764654484,inf,33737.317858
2126379011,inf,33737.317858
1969689340,inf,33737.317858
1252874059,inf,33737.317858
2041859548,inf,33737.317858
2537406193,inf,33737.317858
3613273449,inf,33737.317858
2004161636,inf,33737.317858
3103441897,inf,34807.707186
2985891933,inf,34807.707186
761276400,37265.290380,35566.414559
3687498238,35807.707186,inf
1986808093,35807.707186,35908.234061
1986808093,35807.707186,35622.247205
802743348,34807.707186,inf
802745522,33807.707186,33807.707186
1730017178,inf,inf
796481729,inf,inf
1179421929,32898.352550,inf
2047925281,inf,35807.707186
1986808093,35807.707186,35179.023307
1886498455,inf,34807.707186
1743442730,34685.416756,36018.432718
1743478668,34685.416756,inf
2166698155,34923.184403,inf
3200903731,inf,35807.707186
3717110431,35807.707186,34403.810244
2009907202,inf,35807.707186
3005817681,35807.707186,inf
410107490,34807.707186,inf
3077076399,36265.290380,35807.707186
1039048215,36265.290380,34807.707186
1039084221,34807.707186,inf
4285697287,36265.290380,34807.707186
4277395840,36265.290380,34807.707186
4277431846,34807.707186,inf
3086427639,inf,34807.707186
3081685044,inf,34807.707186
491828235,35807.707186,inf
3041395316,inf,inf
3079199947,inf,inf
2202815274,32864.290714,33484.300162
3046286011,inf,36265.290380
3122180601,inf,inf
3046032274,inf,inf
3124260587,inf,inf
3041468279,inf,inf
3084866419,30597.907060,30597.907060
3123154163,inf,inf
3041435609,36265.290380,inf
759907534,inf,35807.707186
413629322,36807.707186,38265.290380
413629382,36807.707186,inf
1988892439,inf,35807.707186
541583948,31010.428101,inf
2009911558,inf,35807.707186
3231989307,inf,35807.707186
3463309922,33807.707186,34265.290380
1987958077,inf,35807.707186
1397268267,inf,inf
3086387349,inf,35222.744685
3069086122,inf,34807.707186
2007792362,inf,35807.707186
2854083130,inf,33737.317858
2566173599,36807.707186,inf
2167671755,35807.707186,35179.023307
763429356,35807.707186,33575.046429
2042001121,inf,35807.707186
3759659734,inf,34200.718378
3759659870,34807.707186,34222.744685
1505826589,35807.707186,inf
1507120325,34807.707186,35265.290380
3042543119,inf,36359.755064
3081644754,inf,35222.744685
1987850266,inf,35807.707186
2995990920,33685.416756,inf
1245254757,inf,inf
3231701742,inf,35807.707186
1486464628,34923.184403,33450.696631
803712557,33807.707186,33807.707186
1989000250,inf,35807.707186
3276766701,inf,35200.718378
2005342114,inf,34627.951175
3648362853,inf,35807.707186
2011168260,inf,35807.707186
497003885,34990.871210,34896.384344
2003975412,inf,35807.707186
3598554163,34990.871210,34896.384344
415462860,inf,35807.707186
1965092671,inf,35807.707186
2042003292,inf,35807.707186
2004160547,34990.871210,34896.384344
3235547035,inf,34685.416756
1972103653,34990.871210,34896.384344
1969663204,34990.871210,34896.384344
2161816164,inf,35807.707186
2044294551,inf,35807.707186
608732020,inf,35807.707186
755086524,inf,35807.707186
1973149092,34990.871210,34896.384344
569381033,34990.871210,34896.384344
2168749828,34990.871210,34896.384344
2004232421,34990.871210,34896.384344
1972066627,34990.871210,34896.384344
2006458339,inf,34627.951175
3230839252,34685.416756,37265.290380
1986700282,36075.744199,35306.676400
3005889559,34807.707186,36265.290380
105206884,35981.452058,inf
800339924,35807.707186,36265.290380
641413604,35807.707186,36265.290380
641413670,35807.707186,36265.290380
800366060,35807.707186,36265.290380
642276089,35807.707186,36265.290380
1821353487,36807.707186,inf
1484416218,35807.707186,33575.046429
3425432355,36807.707186,inf
3197381875,inf,35807.707186
756345415,34387.131503,inf
761268784,inf,35807.707186
758685676,inf,35807.707186
3493211369,28331.718394,inf
3773830690,29074.312284,inf
3926742584,30908.399328,inf
1294922631,33120.416750,inf
