3789601293,inf,18000.000000,3790895021,3789637258,31331
1621801303,inf,17000.000000,1621837176,1621873113,42572
1621909118,inf,16000.000000,1621944991,1621909187,42575
1623023165,inf,16000.000000,1623059038,1623095041,42584
455924290,18000.000000,inf,457074243,3267612755,14382
2930327636,16000.000000,16000.000000,2931621437,2930471413,64334
2574699056,11912.537159,11912.537159,2574725192,2574699056,1033
3397035056,16000.000000,inf,3397178873,3397070994,12210
2727913098,inf,17000.000000,2727948899,2727948963,63039
1792096890,13752.072487,inf,1792101246,1792097979,47658
2248543718,inf,11977.632187,328471409,2248579684,53806
2939878716,17000.000000,18000.000000,2940813078,2940741236,67963
3926921577,12653.486267,inf,3928287053,3242648320,20385
1850876955,17000.000000,inf,2268649360,2268647186,29754
3957858517,inf,9977.632187,3958756942,3958720971,47242
3929252728,10948.791059,inf,3957606924,1290427341,47235
1850150114,9669.083122,9669.083122,1850365730,1850293888,10859
2731064595,10977.632187,inf,2732358226,2731100430,26904
799072872,10977.632187,inf,2236802644,2236801559,29321
2586697360,15642.705733,inf,2586841078,2586733298,21112
2254304526,15897.877930,18226.383344,2411024961,2254340364,18058
2254340364,15897.877930,inf,2411024961,2411023872,18059
1413151262,inf,14543.784510,1413187198,1413330946,20837
3792646974,17346.248620,inf,3792682911,1676764395,39776
2062068939,15346.248620,inf,3626101336,3623801309,18307
2550804892,16346.248620,inf,2552026746,1899439307,17578
3327331426,inf,16346.248620,3327367327,3327403300,16908
921896781,16346.248620,inf,357894425,921897870,20061
2035801571,16346.248620,inf,2035837511,4226509912,16538
1486894022,inf,14439.232863,2257617399,1486965896,20915
2811986379,inf,17346.248620,1256608903,2812022379,21360
879535815,inf,10977.632187,880865452,881943562,29213
2660260397,inf,15346.248620,2660296302,1251970848,21192
732057756,15346.248620,inf,732201533,412672171,60331
1512803905,16346.248620,inf,1513917883,3299640496,55392
2823034000,16346.248620,inf,2823034095,2823932450,19134
2078746258,15346.248620,inf,2079752487,4227836314,16562
192496293,inf,16346.248620,2738995320,192604010,15724
2002811376,17346.248620,inf,2003889518,4225542880,16519
3250917947,inf,16000.000000,3250953820,2701525326,20293
