1645870421,14115.567110,inf
397203421,inf,14926.988176
398533090,inf,14926.988176
2068841628,5243.774838,inf
475172184,15569.547448,inf
2366241852,15569.547448,inf
2360420058,16569.547448,inf
2778413336,7160.894652,7098.602748
2361606083,15178.226018,inf
2778450362,7098.602748,7098.602748
3940489882,7098.602748,inf
2778450362,7160.894652,7098.602748
622482799,8154.117966,inf
2778306614,7160.894652,7098.602748
576447505,8154.117966,inf
2107976983,4051.436708,4093.424970
295852500,7050.127704,inf
289693894,inf,12271.973219
2362791900,14178.226018,inf
193964370,4061.819765,4108.527026
3529030860,5024.678185,inf
2367355899,13651.548463,inf
730581394,5884.407638,6884.407638
194026443,4051.436708,4072.278091
72676780,12677.649302,inf
421560097,6932.439594,inf
3943911214,2000.704613,2007.526296
2778306614,7098.602748,7098.602748
3528958987,5050.127704,5050.127704
2064062041,7072.893366,7124.778607
3984448151,2000.000000,2000.000000
1648206326,13967.782042,14280.236863
194036244,4040.148017,4062.814426
194173458,4024.678185,4037.346828
2180461978,inf,8142.723618
421667907,6885.230784,6885.230784
407952354,7096.024036,inf
192733799,6072.893366,inf
490595140,6072.893366,inf
194070003,4040.148017,4040.148017
192953778,4148.368489,4201.681376
413847111,6096.024036,6096.024036
410178271,6096.024036,6096.024036
578603728,6096.024036,inf
2778413336,7098.602748,7098.602748
2778481943,7160.894652,7098.602748
4012910289,2000.000000,2000.000000
453759617,inf,inf
1688707357,inf,14749.035467
2142404700,inf,inf
459833002,5050.127704,inf
4137497613,5024.678185,inf
1688779234,13463.783144,13463.783144
1688599555,inf,14495.677552
3943983089,2012.425096,2002.644075
3974960782,2000.352263,2000.352263
4137317928,6050.127704,inf
1688707457,inf,13749.035467
3945169044,2002.644075,2007.238649
857295157,10465.453933,inf
694967728,6124.778607,6283.134942
201116622,12720.389419,inf
2778204250,7750.646715,inf
3942869081,2004.635837,inf
1255722440,7129.412526,8215.365154
694967797,6124.778607,6291.039964
857367030,8243.130988,inf
857331093,9243.130988,inf
235688016,14360.659291,inf
2721376232,5024.678185,5050.127704
660396337,9350.014126,inf
2721379499,inf,4024.678185
472620657,11465.453933,inf
2722521860,2000.704613,2008.577803
1650721918,inf,13463.783144
411367459,6731.106975,inf
45035312,6050.127704,inf
421883530,4857.558839,inf
537024647,inf,inf
458539270,5050.127704,inf
296104030,6050.127704,inf
459653383,6072.893366,inf
4139689765,inf,inf
492715318,6050.127704,inf
3523065319,5024.678185,inf
3973738924,2000.352263,2001.057049
1688671421,16130.020667,13749.035467
460767392,5050.127704,5050.127704
409210149,17569.547448,inf
471614421,12720.389419,inf
3527740397,4439.715684,5448.149074
261669026,inf,5024.678185
3978267024,2000.000000,2000.000000
490595202,5050.127704,inf
3977117008,2000.000000,2000.000000
255558647,inf,4024.678185
416257068,10196.726540,9154.117966
232130253,13651.548463,inf
732701679,inf,4868.575061
495230908,4024.678185,inf
659174541,10350.014126,inf
852479604,8154.117966,inf
732773551,4868.575061,4868.575061
297361793,inf,inf
2778275033,7160.894652,7098.602748
3979524781,2000.000000,2000.000000
233136489,12651.548463,inf
1452426726,inf,4024.678185
2778275033,7098.602748,7098.602748
3980818513,2000.000000,2000.000000
575261646,9243.130988,inf
2723640263,2000.000000,2000.000000
411402307,6124.778607,7797.171354
1255724618,7160.894652,7098.602748
261670116,inf,4024.678185
2266818659,inf,12535.773352
699819295,6931.221722,7020.250359
462132999,8124.778607,inf
3977045128,2000.000000,2000.000000
1691007394,inf,13463.783144
4014994738,inf,0.000000
297038426,4024.678185,inf
451315934,4439.715684,inf
3984376276,2000.000000,2000.000000
2723748074,2000.000000,2000.000000
1647056348,14115.567110,14115.567110
2779389078,7098.602748,7098.602748
1183481507,8160.894652,inf
3942689426,3010.550061,inf
739960925,7360.659291,7360.659291
236694252,inf,12677.649302
192913485,4174.778683,4174.778683
3527741485,4024.678185,5024.678185
853881147,8154.117966,inf
44029105,7050.127704,inf
2779389078,7129.412526,7428.419543
421667906,5857.558839,inf
451423711,4024.678185,inf
265234182,6050.127704,inf
733923569,7096.024036,4024.678185
853809270,14178.226018,9243.130988
735217303,7154.117966,7154.117966
233316174,12931.221722,11720.389419
1648457925,14749.035467,13463.783144
234322410,inf,11931.221722
3980890388,2000.000000,2000.000000
3982974768,2000.000000,2000.000000
856181111,11465.453933,inf
447011518,12362.582659,inf
856109238,inf,12720.389419
738810967,inf,6096.024036
195033768,4024.678185,4024.678185
2778481943,7098.602748,7098.602748
2784278392,7098.602748,7098.602748
2724676989,inf,1000.000000
2069057218,4174.778683,inf
696009934,6197.938083,6612.937969
490595074,7072.893366,inf
399719011,inf,14926.988176
3904919672,5037.346828,inf
420446050,7932.439594,inf
1485488761,5050.127704,inf
199858827,15178.226018,inf
694788115,6372.725921,6566.678064
3530227373,5050.127704,5050.127704
410328553,6096.024036,inf
2778378488,7160.894652,7098.602748
266240383,5050.127704,inf
410175004,6096.024036,inf
193852203,4105.320616,4105.320616
