1934566874,libxml2_xml_read_memory_fuzzer.cc:20,24011.490970
1934710491,libxml2_xml_read_memory_fuzzer.cc:24,21972.029728
1935860538,libxml2_xml_read_memory_fuzzer.cc:33,21953.713361
1935860479,libxml2_xml_read_memory_fuzzer.cc:33,20953.713361
1431495873,parser.c:15344,20754.365894
1432609916,parser.c:15352,19555.056112
1393402654,parser.c:15250,19555.056112
1393654243,parser.c:15257,19520.192054
1394696345,parser.c:15263,19498.237251
1394624510,parser.c:15261,19520.192054
953316108,parser.c:15262,19520.192054
1394696385,parser.c:15263,19498.237251
1394804191,parser.c:15266,19498.237251
1394732282,parser.c:15264,19498.237251
3725411844,parser.c:10785,19487.606259
1394768417,parser.c:15265,19498.237251
3726453987,parser.c:10791,18487.606259
763678737,parser.c:10794,16801.804301
763678737,parser.c:10794,16801.804301
3726741451,parser.c:10799,16801.804301
763678737,parser.c:10794,16801.804301
3755023899,parser.c:10804,16853.062685
764543407,parser.c:10806,16752.304794
764542318,parser.c:10805,16961.389427
3755203546,parser.c:10809,15721.804038
3756066035,parser.c:10810,15748.879106
764616370,parser.c:10827,15695.227741
3756281659,parser.c:10816,15804.602994
3758725372,parser.c:10838,14498.673497
3757323866,parser.c:10822,15804.602994
764613099,parser.c:10824,15695.227741
764654484,parser.c:10839,14511.853034
3759659734,parser.c:10841,14485.613271
764654484,parser.c:10839,14538.578902
764680617,parser.c:10840,14485.613271
3759659734,parser.c:10841,14521.554692
3761061285,parser.c:10857,14450.545525
764654484,parser.c:10839,14593.563413
3759659734,parser.c:10841,14596.240668
3761133151,parser.c:10859,14437.683125
3759659734,parser.c:10841,14758.319319
3761133189,parser.c:10859,14437.683125
764753584,parser.c:10861,14437.683125
3759659734,parser.c:10841,15037.454757
3761133289,parser.c:10859,14437.683125
3762103450,parser.c:10863,13395.884028
3759659870,parser.c:10841,16043.310762
764752495,parser.c:10860,14437.683125
3762103521,parser.c:10863,13395.884028
764789517,parser.c:10871,13395.884028
3759839427,parser.c:10846,16557.513785
3759659870,parser.c:10841,15501.304029
3762139387,parser.c:10864,13395.884028
764789517,parser.c:10871,13409.159608
3763253442,parser.c:10872,13382.729495
764689331,parser.c:10848,15557.513785
3759659870,parser.c:10841,15795.927729
3759659870,parser.c:10841,15256.763936
3762139486,parser.c:10864,13395.884028
764789517,parser.c:10871,13436.082969
3721854077,parser.c:10755,13382.729495
764797140,parser.c:10878,14436.856239
764798233,parser.c:10879,14436.856239
3760953500,parser.c:10854,14450.545525
3762175366,parser.c:10865,13395.884028
3721889950,parser.c:10756,13337.733420
764797140,parser.c:10878,14436.856239
764798233,parser.c:10879,14437.629923
765759816,parser.c:10911,14436.082969
3721925889,parser.c:10757,13360.430910
763537167,parser.c:10756,13261.264025
764798233,parser.c:10879,14439.178537
765759816,parser.c:10911,14436.082969
765760909,parser.c:10912,14436.082969
3721925951,parser.c:10757,13348.231005
3721961825,parser.c:10758,13372.734862
3722860250,parser.c:10760,12261.264025
764798233,parser.c:10879,14442.280761
765759816,parser.c:10911,14436.082969
765765258,parser.c:10916,13382.729495
2750319544,NoLoc:0,13315.387498
3721961825,parser.c:10758,13368.839964
3721997761,parser.c:10759,13325.720477
3722860312,parser.c:10760,12523.572485
3722932123,parser.c:10762,12015.262450
764798233,parser.c:10879,14448.505293
3448948502,parser.c:10061,16296.697324
3721961825,parser.c:10758,13335.670115
3721961929,parser.c:10758,13315.387498
3721997761,parser.c:10759,13336.127998
3722896190,parser.c:10761,13315.387498
763569838,parser.c:10763,13315.387498
3722932123,parser.c:10762,11246.907046
764798233,parser.c:10879,14461.035510
3449092222,parser.c:10065,15254.335177
3721961825,parser.c:10758,13345.688847
3721997761,parser.c:10759,13315.387498
3721997761,parser.c:10759,13315.387498
763537167,parser.c:10756,13315.387498
2750319545,NoLoc:0,13315.387498
3722932123,parser.c:10762,11672.322218
3722932123,parser.c:10762,10918.787991
764798233,parser.c:10879,14486.427231
2854083130,parser.c:9947,15241.517560
3723039966,parser.c:10765,10059.850106
764798233,parser.c:10879,14538.592026
2168924067,parser.c:9950,15241.517560
2168925156,parser.c:9951,15241.517560
687901228,parser.c:4910,10036.406280
764798233,parser.c:10879,14648.945690
2168924067,parser.c:9950,15241.517560
2855053331,parser.c:9951,15191.647392
689194929,parser.c:4923,9016.035505
764825451,parser.c:10881,14898.743390
2168926246,parser.c:9952,15191.647392
2168925156,parser.c:9951,15109.745615
689230827,parser.c:4924,8016.035505
764828722,parser.c:10884,15448.934188
764863566,parser.c:10893,14436.082969
2855125209,parser.c:9953,14070.856060
689230869,parser.c:4924,6997.649663
1363272621,parser.c:8414,16554.126599
764833074,parser.c:10888,14448.934188
3765697216,parser.c:10894,14436.082969
764869015,parser.c:10898,14436.082969
2856203349,parser.c:9960,14440.874636
2856490809,parser.c:9968,13776.629435
689266767,parser.c:4925,5980.776649
1363452209,parser.c:8419,15504.638047
764865750,parser.c:10895,14436.082969
765722787,parser.c:10900,13382.729495
2856239256,parser.c:9961,15708.784145
2856490809,parser.c:9968,13778.848948
2857568921,parser.c:9975,13774.413332
1973148003,parser.c:4928,5972.792400
1364566254,parser.c:8427,15481.060514
764866837,parser.c:10896,14436.082969
755085435,parser.c:10010,15708.237043
2856490809,parser.c:9968,13783.298244
2857568960,parser.c:9975,12919.598956
2858718904,parser.c:9984,16107.486468
1973148003,parser.c:4928,5972.792400
1973148003,parser.c:4928,5972.792400
1364602197,parser.c:8428,15482.490284
1364566293,parser.c:8427,15479.632159
3020138991,xmlschemas.c:28490,29895.819683
1881350257,SAX2.c:392,22585.162936
3052194795,xmlschemas.c:28531,29895.819683
755085435,parser.c:10010,15708.237043
755086524,parser.c:10011,15639.739398
2856490809,parser.c:9968,13792.238213
2169002475,parser.c:9976,11998.065838
2858754846,parser.c:9985,16338.746005
2860084510,parser.c:9999,15908.226637
1973149092,parser.c:4929,5961.439380
2123758878,parser.c:8427,15476.779684
3020282740,xmlschemas.c:28494,28612.826436
1909812320,SAX2.c:402,21388.244489
3052338544,xmlschemas.c:28535,28612.826436
755085435,parser.c:10010,15708.237043
755086524,parser.c:10011,15639.739398
755088707,parser.c:10013,15639.739398
2856490809,parser.c:9968,13810.286084
2857604892,parser.c:9976,11038.959972
2858790810,parser.c:9986,16908.226637
2859761142,parser.c:9990,15907.212051
3441797006,parser.c:10000,15907.212051
3442048564,parser.c:10007,15907.212051
1973149092,parser.c:4929,5961.439380
1973175228,parser.c:4930,5957.838472
1364638161,parser.c:8429,14476.779684
3020318636,xmlschemas.c:28495,27612.826436
1909848258,SAX2.c:403,20897.846046
1909812390,SAX2.c:402,21973.206990
3052374440,xmlschemas.c:28536,27612.826436
755086524,parser.c:10011,15639.739398
3443090802,parser.c:10013,16293.173523
2168925156,parser.c:9951,15191.647392
2856490809,parser.c:9968,13847.073611
2857640827,parser.c:9977,10059.850106
2858862692,parser.c:9988,15907.212051
2169069990,parser.c:9992,15907.211084
2750319546,NoLoc:0,15907.211084
1973149092,parser.c:4929,5961.439380
1973175228,parser.c:4930,5957.838472
690488622,parser.c:4936,5943.942839
3269759059,parser.c:6903,14476.624464
1366686636,parser.c:8440,15706.422713
1366866222,parser.c:8445,15703.679431
2564385854,xmlschemas.c:28496,26267.541056
4222692052,SAX2.c:404,20482.808547
1909848324,SAX2.c:403,21482.808547
2565357242,xmlschemas.c:28537,26267.541056
755086524,parser.c:10011,15639.739398
2856490809,parser.c:9968,13923.588357
2750319547,NoLoc:0,15907.211084
2750319548,NoLoc:0,15907.211084
1973149092,parser.c:4929,5961.439380
1973175228,parser.c:4930,5957.838472
1973183942,parser.c:4938,5943.942839
2051342559,parser.c:6904,14476.624464
2051343652,parser.c:6905,14476.624464
1366722481,parser.c:8441,15709.171222
1366866290,parser.c:8445,15932.688927
2123758878,parser.c:8427,15479.632159
1909884230,SAX2.c:404,19356.123365
2856490809,parser.c:9968,14089.986053
2750319549,NoLoc:0,15708.784145
1973185030,parser.c:4939,5949.028192
690560499,parser.c:4938,5912.521765
2051342559,parser.c:6904,14476.624464
3269866800,parser.c:6906,13406.405958
1366722543,parser.c:8441,15714.683998
1366902163,parser.c:8446,16596.834532
1910027974,SAX2.c:408,18356.123365
2856490809,parser.c:9968,14494.493084
1973211163,parser.c:4940,5936.176647
1973215517,parser.c:4944,5901.904108
3269902738,parser.c:6907,12406.405958
1366722608,parser.c:8441,15725.773151
1367010038,parser.c:8449,15539.980193
1912112353,SAX2.c:420,18381.195562
4222762839,SAX2.c:423,18331.479459
2856526779,parser.c:9969,15907.211084
691530801,parser.c:4942,5924.515386
691674545,parser.c:4946,5896.812430
3272058990,parser.c:6921,10059.850106
1366758514,parser.c:8442,15748.210489
2123861248,parser.c:8452,15497.217617
1912148228,SAX2.c:421,18432.686245
1912363848,SAX2.c:427,17267.430910
1973214429,parser.c:4943,5924.515386
691674583,parser.c:4946,5894.188904
691710482,parser.c:4947,5899.440736
3196124178,parser.c:6740,15768.523887
4222869557,SAX2.c:452,16223.522754
1973217696,parser.c:4946,5888.956122
691710522,parser.c:4947,5899.440736
691746418,parser.c:4948,5899.440736
3196303760,parser.c:6745,15762.588447
1916891978,SAX2.c:461,16223.522754
4222908765,SAX2.c:465,16223.522754
1973220970,parser.c:4949,5899.440736
692716750,parser.c:4952,5868.876111
3196339699,parser.c:6746,14762.588447
1917071700,SAX2.c:466,16252.783432
4222910939,SAX2.c:467,16194.843762
1973251459,parser.c:4954,5936.176647
693830764,parser.c:4960,5791.234889
3196339761,parser.c:6746,14985.053245
3235511059,parser.c:6847,14569.889089
4212638155,parser.c:7035,16175.144445
1973252545,parser.c:4955,5924.515386
694010449,parser.c:4965,5865.011459
697640089,parser.c:4997,5721.048267
3196339803,parser.c:6746,15570.269093
3235546996,parser.c:6848,14669.424762
3236696987,parser.c:6857,14476.779684
2079916830,parser.c:7038,16175.144445
4213644291,parser.c:7040,16175.144445
692896407,parser.c:4957,5924.515386
1973289572,parser.c:4966,6023.493733
1973397381,parser.c:4996,5722.228346
697676027,parser.c:4998,6306.010768
1626108451,parser.c:5004,5305.372144
3235547035,parser.c:6848,14891.817184
2079916830,parser.c:7038,16175.144445
4213680228,parser.c:7041,16182.337858
2079984352,parser.c:7054,16167.986722
1973255815,parser.c:4958,5912.521765
1973290664,parser.c:4967,6404.737725
2001536058,parser.c:5006,5305.372144
2001539324,parser.c:5009,5304.732425
3235547100,parser.c:6848,15476.779684
4213716172,parser.c:7042,16169.217884
2079984352,parser.c:7054,16191.941740
2080020289,parser.c:7064,16101.234474
694118262,parser.c:4968,6726.251896
695340121,parser.c:4979,6140.165951
2001565461,parser.c:5010,5890.519441
2001575256,parser.c:5019,4889.282845
4214866186,parser.c:7051,16169.217884
2079982170,parser.c:7052,16169.217884
2079984352,parser.c:7054,16241.079120
4216195854,parser.c:7065,16720.688950
4217273928,parser.c:7072,15656.888343
694118300,parser.c:4968,6726.251896
695052723,parser.c:4971,6726.251896
696202611,parser.c:4980,6726.251896
2750319550,NoLoc:0,5724.567058
2001573084,parser.c:5017,4889.282845
2001575256,parser.c:5019,4889.321325
2001601392,parser.c:5020,4889.244366
2079984352,parser.c:7054,16344.678920
2080051863,parser.c:7070,15669.255377
4217273999,parser.c:7072,15656.888343
2080057311,parser.c:7075,15656.888343
694154204,parser.c:4969,6726.251896
695088596,parser.c:4972,6724.567058
697388529,parser.c:4990,5724.567058
697460401,parser.c:4992,5722.228346
2001575256,parser.c:5019,4889.398289
2001601392,parser.c:5020,4889.244366
1628372451,parser.c:5021,4888.163145
2079984352,parser.c:7054,16547.990493
4217309906,parser.c:7073,15656.888343
4217489554,parser.c:7078,15632.161268
695304181,parser.c:4978,5724.567058
2001575256,parser.c:5019,4889.552228
2001601392,parser.c:5020,4889.244366
2001606842,parser.c:5025,3887.181425
4215009906,parser.c:7055,17198.562003
4217489616,parser.c:7078,15614.029330
4217525491,parser.c:7079,15625.904837
1628588070,parser.c:5027,2887.181425
2080019196,parser.c:7063,16144.422973
2080060578,parser.c:7078,15591.293630
4217525553,parser.c:7079,15602.250777
2080087804,parser.c:7080,15602.250777
1628624011,parser.c:5028,1977.569730
2001785439,parser.c:5074,5912.521765
4218423919,parser.c:7081,14591.293630
2001681983,parser.c:5048,977.319742
2080092156,parser.c:7084,14593.353643
4218567664,parser.c:7085,14589.236555
1631031824,parser.c:5049,977.065734
1632038060,parser.c:5054,977.065734
2080092156,parser.c:7084,14597.482513
4218567726,parser.c:7085,14711.206070
4218675509,parser.c:7088,14476.779684
2001751680,parser.c:5066,977.065734
4218567768,parser.c:7085,14991.258464
2080097608,parser.c:7089,16090.608073
1633331761,parser.c:5067,0.000000
1633403635,parser.c:5069,5949.028192
4218603667,parser.c:7086,15798.377432
4219609875,parser.c:7091,16675.570574
2080060578,parser.c:7078,15675.570574
1633331761,parser.c:5067,0.000000
1633403635,parser.c:5069,5936.176647
1633331761,parser.c:5067,0.000000
2750319551,NoLoc:0,5924.515386
2001782169,parser.c:5071,5924.515386
