1486211398,49496.174262,inf
627200226,22578.924688,23196.070076
634351720,21156.322969,21156.322969
635465864,21156.322969,20960.305574
635573548,20960.305574,21156.322969
634279808,20780.358343,21260.108534
704428839,20421.341284,20421.341284
665293440,20425.434566,20634.323634
706908517,20375.587218,20406.664307
706728807,20375.587218,20406.664307
703314852,20391.634060,20460.046011
705650694,20365.648904,20413.098890
1684035549,22173.275611,22173.275611
2778377401,30061.037841,inf
629715879,21266.643375,21916.857496
1682849626,22325.117614,22325.117614
2182797854,22502.911475,inf
1685077691,22148.738857,22148.738857
193888140,16653.176807,16653.176807
630829860,21541.758120,21541.758120
709064705,20360.830043,20370.483914
709136613,20360.830043,20380.202820
2182654100,22494.841278,23515.761734
1681699679,23494.841278,22826.919114
1682634009,23494.841278,22333.045585
193926255,16651.688178,16654.666973
1682849660,22491.003689,22173.275611
2181432218,22491.003689,22922.219689
2269441925,inf,22491.003689
193964370,16645.762363,16651.688178
2107976983,16645.658533,16645.866200
712694343,19918.148559,18923.163321
1688563583,20812.972498,20812.972498
2266818659,23494.841278,22325.096990
632195463,21000.382784,21153.724108
293071997,inf,22489.223062
194026443,16645.658533,16645.866200
712802156,18916.473413,18929.884396
713736521,18922.019962,18922.019962
2266926370,23494.841278,21679.540255
2778447098,inf,25060.030598
1190776687,inf,21480.964191
2778455809,24644.993099,25644.993099
1494728337,24644.993099,inf
1642420469,18914.864855,18915.910785
478960166,19645.531786,inf
1219095041,inf,20479.282824
1642564218,18914.864855,18914.864855
1721984989,inf,22491.003689
1643642334,18913.142541,18916.589228
275712333,18645.328769,inf
1643570456,18912.448502,18916.589228
508680030,17645.328769,inf
710214689,19352.220763,inf
393609792,19811.242710,19811.827378
281827063,19346.025611,19352.220763
400797122,inf,19548.127092
1643786079,18564.256211,19372.078225
275719956,17229.972016,18230.291269
3716229612,15644.993099,15644.993099
289693894,23515.761734,18515.174612
711472552,19346.025611,19352.220763
400833058,inf,18547.944573
275721044,17229.972016,inf
1644648567,18370.634660,18786.752418
1644684503,18370.634660,19372.078225
2069057218,16688.742308,inf
2744040521,10508.146904,10508.146904
2267070150,inf,19472.919816
351872339,12923.184403,inf
1688671421,21025.304014,19479.282824
398497153,inf,17547.617108
2743889146,11508.146904,12508.146904
399683074,inf,17547.617108
193852203,16653.176807,16656.175875
516837730,inf,13644.993099
359922220,10508.146904,10508.146904
396865458,inf,14644.993099
2266998207,22491.003689,21161.800855
1644756380,18371.533300,inf
354208237,inf,11508.146904
399719011,inf,16547.617108
1642276722,18915.387725,18915.387725
435081023,inf,13644.993099
713952142,18916.473413,inf
1688779234,19472.919816,19472.919816
1525238886,inf,13644.993099
2743859748,11923.184403,inf
355466032,11508.146904,11508.146904
2743962114,11508.146904,11508.146904
2743995872,11508.146904,11508.146904
2067907266,18688.982204,inf
310257322,12923.184403,12411.870993
2744001317,11508.146904,11508.146904
433449330,inf,13644.993099
399647137,inf,18547.944573
2742744612,12923.184403,12035.117682
357802069,10508.146904,inf
358808175,10508.146904,inf
194103762,16645.185964,16645.645291
2746153182,15644.993099,15644.993099
349392686,12923.184403,12093.109404
1688707457,22491.003689,19479.282824
3281497401,1000.000000,inf
319744686,inf,11093.109404
395787354,inf,13644.993099
587094562,inf,13644.993099
350614544,11735.557400,11093.109404
1686263612,22491.003689,21867.262282
400868995,inf,17547.617108
1489733093,inf,38125.018090
350614641,12923.184403,11093.109404
711580332,19346.025611,19346.025611
1686263683,22491.003689,21433.219335
400904932,inf,16547.617108
397167484,inf,17547.617108
349464585,inf,11093.109404
1497100208,inf,14644.993099
349464651,inf,10093.109404
1691007394,22491.003689,19472.919816
434074784,inf,14644.993099
3282539573,inf,0.000000
667557504,20664.130764,20521.604393
350880632,inf,13644.993099
399611201,inf,19548.127092
3197261109,9093.109404,inf
320966544,inf,10093.109404
3202076630,7678.071905,7678.071905
320894645,11735.557400,11093.109404
487447176,7678.071905,inf
593994499,22093.178734,23196.070076
666335616,20664.130764,20569.737472
3201932853,7678.071905,7678.071905
3200675127,9678.071905,9678.071905
194070003,16645.645291,16645.645291
310077634,12644.993099,12644.993099
667701252,20576.270739,20576.270739
2317725026,inf,10093.109404
549037282,inf,13644.993099
427483821,15644.993099,inf
487441731,8678.071905,9678.071905
487585480,inf,5000.000000
585657082,15644.993099,15644.993099
468322748,14644.993099,inf
3205418775,inf,4000.000000
320894742,12923.184403,11093.109404
396901401,inf,13644.993099
673630830,20477.837368,20477.837368
3205598422,3000.000000,inf
2180461978,22491.003689,22690.560206
192913485,16688.742308,16688.742308
3469295829,11093.109404,inf
4173666162,23515.761734,23515.761734
2741701350,12644.993099,12644.993099
398461216,inf,18547.944573
429891560,15644.993099,15644.993099
672444939,20576.270739,20576.270739
3205346896,6000.000000,4000.000000
487557166,inf,5678.071905
280537426,12644.993099,inf
319672787,12923.184403,12093.109404
3233808967,2000.000000,inf
395463921,inf,13644.993099
487583301,inf,4678.071905
487556076,inf,6678.071905
350686443,inf,10093.109404
1686263747,22491.003689,20820.766190
397203421,inf,16547.617108
397131549,18547.944573,17547.617108
318522828,inf,10093.109404
664107521,20696.348544,20696.348544
318450929,11735.557400,11093.109404
3941459090,inf,19472.919816
388528072,11093.109404,10093.109404
317336907,inf,10093.109404
3200710990,8678.071905,inf
360173779,inf,10093.109404
318451029,12923.184403,11093.109404
398425280,inf,19548.127092
319744752,inf,10093.109404
2778412249,27060.031943,inf
194138610,16645.057729,16645.185964
429855622,15644.993099,15644.993099
664035645,20584.931598,20816.942381
360065968,11093.109404,10093.109404
666587177,20619.532021,20477.837368
3202076602,7678.071905,7678.071905
624900255,23196.070076,22578.924688
388635883,inf,10093.109404
2744039432,10508.146904,10508.146904
192989715,16654.675562,16654.675562
515939299,14644.993099,14644.993099
317265007,12923.184403,11093.109404
628601766,21890.995798,21890.995798
194036244,16645.645291,16645.671775
2266998248,22491.003689,20479.282824
713772458,18918.148559,18922.019962
1688599555,22491.003689,20057.382966
430373276,16547.237518,16547.347612
514537759,14644.993099,inf
1652985950,inf,14644.993099
628493989,21890.995798,22328.387187
394601459,15060.030598,14644.993099
395751411,15644.993099,14644.993099
192953778,16654.675562,16688.742308
557266885,14644.993099,15644.993099
2068841628,17688.982204,inf
2745116454,15060.030598,14837.638177
3716014023,14644.993099,15644.993099
195033768,16644.994797,16645.120664
440004425,14644.993099,15644.993099
1488690920,inf,40187.340480
557194983,inf,15060.030598
470586779,inf,13644.993099
585764898,14644.993099,14644.993099
514537759,15644.993099,15644.993099
1650721918,15644.993099,19472.919816
393271796,14944.553381,inf
1688707357,22491.003689,20312.574513
431667042,15644.993099,19472.919816
398533090,inf,16547.617108
3715115593,inf,15060.030598
3716337451,14644.993099,14644.993099
439932546,inf,15060.030598
1653165638,inf,13644.993099
514645575,14644.993099,14644.993099
468322748,15644.993099,15644.993099
585657082,14644.993099,inf
1648457925,16547.237518,19472.919816
194173458,16645.057729,16645.057729
3716229612,14644.993099,inf
2144704628,16644.993099,16644.993351
3716229612,15644.993099,15644.993099
1488475298,inf,42448.418928
468322748,15644.993099,15644.993099
554930950,16060.030598,16060.030598
514537759,15644.993099,15644.993099
513459652,14644.993099,15644.993099
1648206326,17369.699326,17370.370668
2778204250,44691.802087,inf
2142404700,16644.993099,16644.996494
432514965,inf,14644.993099
585657082,15644.993099,15644.993099
513387780,inf,15060.030598
1647056348,17370.034958,17370.034958
468430587,14644.993099,14644.993099
1645870421,17370.034958,inf
2144884315,16644.993099,16644.993099
556224677,16060.030598,16060.030598
##########
291850142,1:12699882311288245783,20645.531786;985996525396390179,22541.704577;12664220963807617900,16644.994444;8638317449212448155,16644.994444;14188495465093118526,19811.827378;
