440562450,34920.850827,inf,440778147,440598388,363265
3761847206,34113.495905,34113.495905,3549434406,3549436590,429602
3405204329,inf,36598.922732,3405204459,3405204421,249690
186301635,34335.888327,inf,187559403,186409422,90599
280312276,34335.888327,34335.888327,281498260,281210764,100554
3735365436,36302.108965,35920.850827,3945858776,3008010888,365588
1189010097,inf,35920.850827,592294440,582663325,361405
3003632976,33920.850827,33920.850827,3003635159,3003635159,166845
3003597039,33920.850827,33920.850827,3003599222,3003599222,166768
1198465153,inf,36920.850827,1198608927,1198501052,359612
3653176060,36920.850827,inf,1198429217,947370798,359610
1231634963,34920.850827,inf,1232677211,1231670901,359720
186481361,33920.850827,33920.850827,186589100,396103612,100850
186301635,33920.850827,inf,187559403,186409422,100848
1657047899,39505.813328,inf,3171183547,3171111605,370007
1657047899,39505.813328,inf,3171183547,3171111605,400139
1657047899,39505.813328,inf,3171183547,3171111605,396839
1657047899,39505.813328,inf,3171183547,3171111605,390053
1657047899,39505.813328,inf,3171183547,3171111605,348799
1657047899,39505.813328,inf,3171183547,3171111605,370085
1657047899,39505.813328,inf,3171183547,3171111605,391012
1657047899,39505.813328,inf,3171183547,3171111605,369547
1657047899,39505.813328,inf,3171183547,3171111605,412637
1657047899,39505.813328,inf,3171183547,3171111605,396961
1657047899,39505.813328,inf,3171183547,3171111605,369851
1657047899,39505.813328,inf,3171183547,3171111605,369777
1657047899,39505.813328,inf,3171183547,3171111605,390758
1657047899,39505.813328,inf,3171183547,3171111605,370474
1657047899,39505.813328,inf,3171183547,3171111605,390544
1657047899,39505.813328,inf,3171183547,3171111605,370246
1657047899,39505.813328,inf,3171183547,3171111605,319292
1657047899,39505.813328,inf,3171183547,3171111605,419761
1657047899,39505.813328,inf,3171183547,3171111605,390264
1657047899,39505.813328,inf,3171183547,3171111605,371418
1657047899,39505.813328,inf,3171183547,3171111605,390153
4286388966,inf,37505.813328,4288688803,3123383122,163480
2346882137,33920.850827,33920.850827,2346884320,2346884320,157189
1186851699,inf,35920.850827,548343489,511436191,361154
515209575,34920.850827,inf,543528006,543348247,361261
1771356214,33920.850827,inf,1771356214,1771356214,91188
427307673,34920.850827,inf,428349921,427343611,360821
1768977838,inf,34029.155602,1768977838,1768977838,90636
1768980015,33029.155602,inf,1768980015,1768980015,90686
1107144835,36920.850827,inf,1108366464,3417501582,364341
1114296028,34920.850827,inf,1142614459,1114331966,364451
458459064,35920.850827,35920.850827,2244391057,2244319182,157001
458459064,34920.850827,34920.850827,2244391057,2244319182,157010
2358583029,inf,35920.850827,561598266,523864417,363564
555740535,34920.850827,inf,556782783,555776473,363671
1843618986,35920.850827,inf,1843618986,1843618986,96440
3748961405,34920.850827,inf,1805567152,1805562793,93228
1064818058,inf,39219.854570,2895608148,2895604887,395913
3551588453,32920.850827,32920.850827,3551592806,3551589539,326761
144433435,33920.850827,33920.850827,144433435,144433435,180347
4017359742,36693.003442,inf,3515275543,2579384552,152025
3138265407,38219.854570,38686.410996,3654540585,3654538407,393227
3065293325,39380.282446,38219.854570,3653210909,296803891,379847
3653210909,38219.854570,39380.282446,3653212005,3653210909,379849
1162366965,inf,31920.850827,1162366965,1162366965,332383
893392946,36531.344704,37479.866437,893424527,3712163365,130524
3712163365,38383.212366,36531.344704,3712199302,893424527,130525
3480910268,inf,34693.003442,3480946202,3480911360,154777
3846563214,36219.854570,inf,3846563214,3846563214,1957
