1934566874,libxml2_xml_read_memory_fuzzer.cc:20,33268.100255
1934710491,libxml2_xml_read_memory_fuzzer.cc:24,31235.440666
1935860538,libxml2_xml_read_memory_fuzzer.cc:33,31235.440666
1935860479,libxml2_xml_read_memory_fuzzer.cc:33,30223.411169
1431495873,parser.c:15344,30223.411169
1432609916,parser.c:15352,28771.247740
1393402654,parser.c:15250,28771.247740
1393654243,parser.c:15257,29222.976356
1394696345,parser.c:15263,28427.744688
1394624510,parser.c:15261,29222.976356
953316108,parser.c:15262,28427.744688
1394696385,parser.c:15263,28503.470408
1394804191,parser.c:15266,28355.796296
1394732282,parser.c:15264,28668.002386
3725411844,parser.c:10785,28355.796296
1394768417,parser.c:15265,29066.980730
3726453987,parser.c:10791,26869.896915
763678737,parser.c:10794,25869.896915
763678737,parser.c:10794,25895.866370
3726741451,parser.c:10799,25844.386674
763678737,parser.c:10794,25949.251207
3755023899,parser.c:10804,25844.386674
764543407,parser.c:10806,25627.793027
764542318,parser.c:10805,25844.386674
3755203546,parser.c:10809,24604.464183
3756066035,parser.c:10810,24620.446489
764616370,parser.c:10827,24588.656993
3756281659,parser.c:10816,24652.952273
3758725372,parser.c:10838,23539.692888
3757323866,parser.c:10822,24652.952273
764613099,parser.c:10824,24588.656993
764654484,parser.c:10839,23546.921043
3759659734,parser.c:10841,23532.500766
764654484,parser.c:10839,23561.486913
764680617,parser.c:10840,23532.500766
3759659734,parser.c:10841,23137.031196
3761061285,parser.c:10857,24079.106074
764654484,parser.c:10839,23591.067403
3759659734,parser.c:10841,22571.905687
3761133151,parser.c:10859,24071.450036
3759659734,parser.c:10841,21851.008442
3761133189,parser.c:10859,24071.450036
764753584,parser.c:10861,24071.450036
3759659734,parser.c:10841,21013.824063
3761133289,parser.c:10859,24071.450036
3762103450,parser.c:10863,23051.335797
3759659870,parser.c:10841,20102.684594
764752495,parser.c:10860,24071.450036
3762103521,parser.c:10863,23051.335797
764789517,parser.c:10871,23051.335797
3759839427,parser.c:10846,19811.051571
3759659870,parser.c:10841,20468.602515
3762139387,parser.c:10864,23051.335797
764789517,parser.c:10871,23057.200380
3763253442,parser.c:10872,23045.494957
3681353081,parser.c:10640,19780.420448
764689331,parser.c:10848,20761.913238
3759659870,parser.c:10841,20201.342738
3759659870,parser.c:10841,20738.050698
3762139486,parser.c:10864,23051.335797
764789517,parser.c:10871,23069.001553
3721854077,parser.c:10755,26984.730078
764797140,parser.c:10878,23045.494957
764798233,parser.c:10879,23045.494957
762347979,parser.c:10653,19780.420448
3760953500,parser.c:10854,19740.106080
3762175366,parser.c:10865,23051.335797
3721889950,parser.c:10756,26890.459367
764797140,parser.c:10878,23045.494957
764798233,parser.c:10879,22791.135574
765759816,parser.c:10911,23354.507546
762347979,parser.c:10653,19794.181523
762347979,parser.c:10653,19766.789394
2096336812,parser.c:2190,19740.106080
3721925889,parser.c:10757,26976.416923
763537167,parser.c:10756,26780.453684
764798233,parser.c:10879,22387.015727
765759816,parser.c:10911,23354.507546
765760909,parser.c:10912,23354.507546
3682718617,parser.c:10655,19766.789394
2126308201,parser.c:2219,18731.276373
3721925951,parser.c:10757,26957.581208
3721961825,parser.c:10758,26995.501813
3722860250,parser.c:10760,25780.453684
764798233,parser.c:10879,21813.054129
765759816,parser.c:10911,23354.507546
765765258,parser.c:10916,22299.236934
762354513,parser.c:10659,19740.106080
3682718617,parser.c:10655,19748.245185
2126308304,parser.c:2219,18731.276373
2126308331,parser.c:2219,18731.276373
2750319544,NoLoc:0,26858.942546
3721961825,parser.c:10758,26985.984530
3721997761,parser.c:10759,27005.082297
3722860312,parser.c:10760,25091.333958
3722932123,parser.c:10762,27005.082297
764798233,parser.c:10879,21084.950056
3448948502,parser.c:10061,22299.236934
3561682875,parser.c:10323,26885.088478
3683940479,parser.c:10666,19870.431365
3684012358,parser.c:10668,19904.609771
3682718617,parser.c:10655,19745.527044
3682718617,parser.c:10655,19750.968456
2127242567,parser.c:2222,18713.777445
3721961825,parser.c:10758,26967.136272
3721961929,parser.c:10758,26858.942546
3721997761,parser.c:10759,26942.882538
3722896190,parser.c:10761,24236.123189
763569838,parser.c:10763,26971.984081
3722932123,parser.c:10762,27038.957716
764798233,parser.c:10879,20239.467181
3451607845,parser.c:10089,22268.969057
3449092222,parser.c:10065,25216.160621
758685676,parser.c:10326,25885.088478
3687498238,parser.c:10696,19841.712196
762461236,parser.c:10688,19870.431365
3684982648,parser.c:10672,19939.617575
3682754561,parser.c:10656,19761.913238
1886570323,parser.c:2223,18713.777445
2127242567,parser.c:2222,18713.777445
